index,link_id,link_type,diameter,length,n_exp,C,status,node_out,node_in
324,link_0324,pipe,0.076599998,81.949997,1.852,86.430381,Open,node_0249,node_0201
325,link_0325,pipe,0.076599998,84.860001,1.852,55.090712,Open,node_0250,node_2724
326,link_0326,pipe,0.101599998,5.41,1.852,55.090712,Open,node_0251,node_0095
327,link_0327,pipe,0.076599998,91.220001,1.852,116.3672,Open,node_0252,node_2614
328,link_0328,pipe,0.076599998,38.080002,1.852,116.3672,Open,node_0253,node_0588
329,link_0329,pipe,0.076599998,75.419998,1.852,116.3672,Open,node_0254,node_1648
330,link_0330,pipe,0.076599998,74.239998,1.852,116.3672,Open,node_0255,node_1144
331,link_0331,pipe,0.076599998,91.550003,1.852,116.3672,Open,node_0256,node_2577
332,link_0332,pipe,0.076599998,87.610001,1.852,107.192561,Open,node_0257,node_1384
333,link_0333,pipe,0.101599998,42.799999,1.852,86.430381,Open,node_0258,node_0350
334,link_0334,pipe,0.101599998,11.92,1.852,86.430381,Open,node_0259,node_1388
335,link_0335,pipe,0.101599998,74.849998,1.852,86.430381,Open,node_0260,node_1289
336,link_0336,pipe,0.101599998,71.139999,1.852,86.430381,Open,node_0261,node_0260
337,link_0337,pipe,0.076599998,5.64,1.852,86.430381,Open,node_0262,node_0603
338,link_0338,pipe,0.203,92.669998,1.852,55.090712,Open,node_0263,node_0264
339,link_0339,pipe,0.203,25.27,1.852,55.090712,Open,node_0264,node_1316
340,link_0340,pipe,0.076599998,118.68,1.852,55.090712,Open,node_0265,node_1132
341,link_0341,pipe,0.101599998,69.260002,1.852,55.090712,Open,node_0266,node_2728
342,link_0342,pipe,0.076599998,67.360001,1.852,55.090712,Open,node_0266,node_2730
343,link_0343,pipe,0.076599998,85.870003,1.852,55.090712,Open,node_0267,node_2733
344,link_0344,pipe,0.101599998,1.92,1.852,86.430381,Open,node_0268,node_1327
345,link_0345,pipe,0.076599998,30.190001,1.852,55.090712,Open,node_0269,node_1456
346,link_0346,pipe,0.203,21.469999,1.852,55.090712,Open,node_0270,node_0654
347,link_0347,pipe,0.076599998,36.41,1.852,55.090712,Open,node_0271,node_0627
348,link_0348,pipe,0.050799999,1.84,1.852,55.090712,Open,node_0271,node_2720
349,link_0349,pipe,0.076599998,95.25,1.852,55.090712,Open,node_0272,node_0271
350,link_0350,pipe,0.22860000600000002,80.620003,1.852,55.090712,Open,node_0273,node_2725
351,link_0351,pipe,0.076599998,88.379997,1.852,55.090712,Open,node_0274,node_0272
352,link_0352,pipe,0.22860000600000002,48.380001,1.852,55.090712,Open,node_0275,node_0273
353,link_0353,pipe,0.076599998,20.889999,1.852,55.090712,Open,node_0276,node_0274
354,link_0354,pipe,0.076599998,83.0,1.852,107.192561,Open,node_0277,node_0968
355,link_0355,pipe,0.076599998,21.950001,1.852,120.491579,Open,node_0278,node_0463
356,link_0356,pipe,0.101599998,69.089996,1.852,107.192561,Open,node_0279,node_0971
357,link_0357,pipe,0.127199997,43.900002,1.852,86.430381,Open,node_0280,node_0356
358,link_0358,pipe,0.127199997,91.75,1.852,86.430381,Open,node_0281,node_2553
359,link_0359,pipe,0.101599998,37.490002,1.852,55.090712,Open,node_0282,node_0595
360,link_0360,pipe,0.101599998,81.230003,1.852,55.090712,Open,node_0283,node_0596
361,link_0361,pipe,0.22860000600000002,26.77,1.852,55.090712,Open,node_0284,node_0213
362,link_0362,pipe,0.22860000600000002,92.279999,1.852,55.090712,Open,node_0285,node_2739
363,link_0363,pipe,0.22860000600000002,87.830002,1.852,55.090712,Open,node_0286,node_2304
364,link_0364,pipe,0.101599998,90.959999,1.852,96.16616,Open,node_0287,node_2500
365,link_0365,pipe,0.076599998,55.790001,1.852,125.654067,Open,node_0288,node_1050
366,link_0366,pipe,0.178,30.09,1.852,80.847038,Open,node_0289,node_0005
367,link_0367,pipe,0.101599998,92.519997,1.852,125.654067,Open,node_0290,node_2368
368,link_0368,pipe,0.178,37.490002,1.852,107.192561,Open,node_0291,node_0361
369,link_0369,pipe,0.178,4.59,1.852,107.192561,Open,node_0292,node_0644
370,link_0370,pipe,0.076599998,1.18,1.852,107.192561,Open,node_0293,node_2439
371,link_0371,pipe,0.076599998,82.43,1.852,107.192561,Open,node_0294,node_0051
372,link_0372,pipe,0.15239999399999998,1.98,1.852,125.654067,Open,node_0295,node_0928
373,link_0373,pipe,0.097,10.82,1.852,127.561943,Open,node_0296,node_0882
374,link_0374,pipe,0.1,2.05,1.852,127.561943,Open,node_0296,node_2014
375,link_0375,pipe,0.101599998,8.4,1.852,96.16616,Open,node_0297,node_0298
376,link_0376,pipe,0.178,2.01,1.852,96.16616,Open,node_0299,node_0300
377,link_0377,pipe,0.178,1.7,1.852,96.16616,Open,node_0299,node_1359
378,link_0378,pipe,0.101599998,1.27,1.852,96.16616,Open,node_0299,node_1361
379,link_0379,pipe,0.178,13.78,1.852,126.860518,Open,node_0301,node_1780
380,link_0380,pipe,0.076599998,1.73,1.852,121.9786,Open,node_0301,node_1994
381,link_0381,pipe,0.1,5.95,1.852,95.156108,Open,node_0302,node_2458
382,link_0382,pipe,0.178,50.75,1.852,80.847038,Open,node_0303,node_0011
383,link_0383,pipe,0.127199997,13.34,1.852,80.847038,Open,node_0304,node_0546
384,link_0384,pipe,0.178,2.2,1.852,80.847038,Open,node_0304,node_1020
385,link_0385,pipe,0.101599998,3.37,1.852,80.847038,Open,node_0305,node_0065
386,link_0386,pipe,0.127199997,4.44,1.852,80.847038,Open,node_0305,node_1018
387,link_0387,pipe,0.11,0.78,1.852,127.169145,Open,node_0306,node_1928
388,link_0388,pipe,0.127199997,10.0,1.852,80.847038,Open,node_0306,node_2491
389,link_0389,pipe,0.15,1.99,1.852,127.561943,Open,node_0307,node_0936
390,link_0390,pipe,0.15239999399999998,0.98,1.852,125.654067,Open,node_0308,node_1592
391,link_0391,pipe,0.15239999399999998,4.89,1.852,127.561943,Open,node_0308,node_1676
392,link_0392,pipe,0.254,4.09,1.852,81.01538,Open,node_0309,node_0476
393,link_0393,pipe,0.101599998,3.7,1.852,96.16616,Open,node_0310,node_1239
394,link_0394,pipe,0.203,16.23,1.852,111.990308,Open,node_0311,node_0345
395,link_0395,pipe,0.101599998,46.599998,1.852,96.16616,Open,node_0312,node_1218
396,link_0396,pipe,0.152199997,7.69,1.852,55.090712,Open,node_0313,node_1136
397,link_0397,pipe,0.203,52.830002,1.852,55.090712,Open,node_0313,node_2557
398,link_0398,pipe,0.203,6.78,1.852,107.192561,Open,node_0314,node_0974
399,link_0399,pipe,0.178,26.08,1.852,126.860518,Open,node_0315,node_0131
400,link_0400,pipe,0.152199997,72.089996,1.852,86.430381,Open,node_0316,node_0246
401,link_0401,pipe,0.101599998,2.86,1.852,86.430381,Open,node_0316,node_1292
402,link_0402,pipe,0.152199997,75.160004,1.852,86.430381,Open,node_0317,node_0191
403,link_0403,pipe,0.101599998,2.82,1.852,86.430381,Open,node_0317,node_1291
404,link_0404,pipe,0.101599998,1.38,1.852,111.990308,Open,node_0318,node_1321
405,link_0405,pipe,0.203,2.49,1.852,111.990308,Open,node_0319,node_1315
406,link_0406,pipe,0.152199997,4.51,1.852,55.090712,Open,node_0320,node_0174
407,link_0407,pipe,0.203,86.389999,1.852,55.090712,Open,node_0321,node_0109
408,link_0408,pipe,0.101599998,11.18,1.852,55.090712,Open,node_0322,node_1311
409,link_0409,pipe,0.101599998,25.34,1.852,55.090712,Open,node_0323,node_0593
410,link_0410,pipe,0.101599998,1.43,1.852,95.156108,Open,node_0323,node_0762
411,link_0411,pipe,0.178,3.17,1.852,96.16616,Open,node_0327,node_0894
412,link_0412,pipe,0.178,5.51,1.852,96.16616,Open,node_0327,node_0898
413,link_0413,pipe,0.178,4.83,1.852,96.16616,Open,node_0328,node_1360
414,link_0414,pipe,0.144800003,1.06,1.852,126.972746,Open,node_0328,node_1764
415,link_0415,pipe,0.101599998,1.15,1.852,86.430381,Open,node_0330,node_1418
416,link_0416,pipe,0.22860000600000002,78.760002,1.852,55.090712,Open,node_0331,node_2727
417,link_0417,pipe,0.0965,20.02,1.852,95.156108,Open,node_0332,node_0479
418,link_0418,pipe,0.101599998,3.67,1.852,55.090712,Open,node_0333,node_0157
419,link_0419,pipe,0.20110000600000003,1.81,1.852,126.972746,Open,node_0334,node_1452
420,link_0420,pipe,0.20110000600000003,8.31,1.852,126.972746,Open,node_0335,node_1444
421,link_0421,pipe,0.20110000600000003,17.440001,1.852,126.972746,Open,node_0336,node_0335
422,link_0422,pipe,0.076599998,7.35,1.852,55.090712,Open,node_0337,node_1427
423,link_0423,pipe,0.101599998,61.610001,1.852,55.090712,Open,node_0337,node_2734
424,link_0424,pipe,0.076599998,16.4,1.852,55.090712,Open,node_0338,node_1426
425,link_0425,pipe,0.072199997,19.690001,1.852,126.972746,Open,node_0339,node_2137
426,link_0426,pipe,0.072199997,22.18,1.852,126.972746,Open,node_0339,node_2148
427,link_0427,pipe,0.144800003,8.76,1.852,126.972746,Open,node_0340,node_2107
428,link_0428,pipe,0.101599998,2.6,1.852,80.847038,Open,node_0341,node_1462
429,link_0429,pipe,0.101599998,82.620003,1.852,86.430381,Open,node_0342,node_2695
430,link_0430,pipe,0.101599998,1.58,1.852,86.430381,Open,node_0342,node_2696
431,link_0431,pipe,0.152199997,48.689999,1.852,86.430381,Open,node_0343,node_2562
432,link_0432,pipe,0.152199997,7.0,1.852,86.430381,Open,node_0344,node_0489
433,link_0433,pipe,0.101599998,9.79,1.852,111.990308,Open,node_0345,node_0318
434,link_0434,pipe,0.203,6.87,1.852,111.990308,Open,node_0345,node_0346
435,link_0435,pipe,0.203,3.86,1.852,111.990308,Open,node_0346,node_0319
436,link_0436,pipe,0.203,1.15,1.852,111.990308,Open,node_0347,node_0311
437,link_0437,pipe,0.110199997,0.51,1.852,127.561943,Open,node_0347,node_1741
438,link_0438,pipe,0.178,90.139999,1.852,126.860518,Open,node_0348,node_2587
439,link_0439,pipe,0.203,16.34,1.852,107.192561,Open,node_0349,node_0950
440,link_0440,pipe,0.203,6.38,1.852,107.192561,Open,node_0349,node_0973
441,link_0441,pipe,0.101599998,5.11,1.852,86.430381,Open,node_0350,node_1474
442,link_0442,pipe,0.076599998,31.790001,1.852,86.430381,Open,node_0351,node_0262
443,link_0443,pipe,0.101599998,48.360001,1.852,86.430381,Open,node_0351,node_0268
444,link_0444,pipe,0.203,4.84,1.852,55.090712,Open,node_0352,node_0174
445,link_0445,pipe,0.110199997,0.75,1.852,127.561943,Open,node_0352,node_1745
446,link_0446,pipe,0.101599998,1.37,1.852,111.990308,Open,node_0353,node_1320
447,link_0447,pipe,0.101599998,74.660004,1.852,55.090712,Open,node_0353,node_2152
448,link_0448,pipe,0.101599998,12.13,1.852,55.090712,Open,node_0354,node_0337
449,link_0449,pipe,0.101599998,27.190001,1.852,55.090712,Open,node_0355,node_2543
450,link_0450,pipe,0.127199997,3.31,1.852,86.430381,Open,node_0356,node_1122
451,link_0451,pipe,0.152199997,4.08,1.852,86.430381,Open,node_0357,node_1301
452,link_0452,pipe,0.076599998,4.63,1.852,80.847038,Open,node_0358,node_0025
453,link_0453,pipe,0.101599998,25.690001,1.852,107.192561,Open,node_0359,node_2339
454,link_0454,pipe,0.101599998,6.2,1.852,107.192561,Open,node_0359,node_2342
455,link_0455,pipe,0.079199997,7.45,1.852,127.561943,Open,node_0360,node_0237
456,link_0456,pipe,0.101599998,1.71,1.852,107.192561,Open,node_0361,node_0948
457,link_0457,pipe,0.144800003,13.72,1.852,126.972746,Open,node_0362,node_1450
458,link_0458,pipe,0.101599998,0.8,1.852,127.561943,Open,node_0362,node_1478
459,link_0459,pipe,0.050400002,3.26,1.852,126.972746,Open,node_0363,node_0364
460,link_0460,pipe,0.144800003,1.57,1.852,126.972746,Open,node_0363,node_1480
461,link_0461,pipe,0.22860000600000002,37.799999,1.852,80.847038,Open,node_0365,node_0366
462,link_0462,pipe,0.101599998,1.72,1.852,80.847038,Open,node_0367,node_0025
463,link_0463,pipe,0.178,1.91,1.852,80.847038,Open,node_0367,node_0838
464,link_0464,pipe,0.076599998,6.35,1.852,55.090712,Open,node_0368,node_2464
465,link_0465,pipe,0.076599998,81.080002,1.852,55.090712,Open,node_0368,node_2465
466,link_0466,pipe,0.203,1.06,1.852,111.990308,Open,node_0370,node_0347
467,link_0467,pipe,0.101599998,55.82,1.852,86.430381,Open,node_0371,node_0372
468,link_0468,pipe,0.101599998,85.339996,1.852,86.430381,Open,node_0372,node_0630
469,link_0469,pipe,0.101599998,48.66,1.852,125.654067,Open,node_0375,node_0084
470,link_0470,pipe,0.101599998,1.91,1.852,127.561943,Open,node_0375,node_2510
471,link_0471,pipe,0.101599998,45.73,1.852,116.3672,Open,node_0376,node_0133
472,link_0472,pipe,0.076599998,2.07,1.852,116.3672,Open,node_0376,node_1506
473,link_0473,pipe,0.100199997,2.49,1.852,126.972746,Open,node_0377,node_1634
474,link_0474,pipe,0.101599998,2.3,1.852,55.090712,Open,node_0378,node_1408
475,link_0475,pipe,0.076599998,2.46,1.852,126.860518,Open,node_0379,node_1990
476,link_0476,pipe,0.15239999399999998,1.14,1.852,125.654067,Open,node_0380,node_2071
477,link_0477,pipe,0.144800003,1.32,1.852,126.972746,Open,node_0381,node_1576
478,link_0478,pipe,0.050400002,1.11,1.852,126.972746,Open,node_0383,node_1604
479,link_0479,pipe,0.072199997,69.660004,1.852,126.972746,Open,node_0383,node_2070
480,link_0480,pipe,0.144800003,3.47,1.852,126.972746,Open,node_0384,node_1530
481,link_0481,pipe,0.072199997,1.24,1.852,126.972746,Open,node_0385,node_1558
482,link_0482,pipe,0.072199997,2.41,1.852,126.972746,Open,node_0386,node_1544
483,link_0483,pipe,0.100199997,1.77,1.852,126.972746,Open,node_0387,node_1578
484,link_0484,pipe,0.072199997,1.65,1.852,126.972746,Open,node_0387,node_1582
485,link_0485,pipe,0.050400002,46.830002,1.852,126.972746,Open,node_0388,node_2088
486,link_0486,pipe,0.072199997,2.22,1.852,126.972746,Open,node_0389,node_1562
487,link_0487,pipe,0.072199997,2.01,1.852,126.972746,Open,node_0389,node_1564
488,link_0488,pipe,0.100199997,3.41,1.852,126.972746,Open,node_0390,node_0576
489,link_0489,pipe,0.100199997,68.400002,1.852,126.972746,Open,node_0390,node_1577
490,link_0490,pipe,0.072199997,1.6,1.852,126.972746,Open,node_0391,node_0392
491,link_0491,pipe,0.072199997,77.809998,1.852,126.972746,Open,node_0391,node_1554
492,link_0492,pipe,0.050400002,1.39,1.852,126.972746,Open,node_0392,node_1552
493,link_0493,pipe,0.050400002,1.33,1.852,126.972746,Open,node_0393,node_1626
494,link_0494,pipe,0.050400002,14.59,1.852,126.972746,Open,node_0393,node_2066
495,link_0495,pipe,0.100199997,2.81,1.852,126.972746,Open,node_0394,node_1538
496,link_0496,pipe,0.101599998,12.16,1.852,55.090712,Open,node_0395,node_0096
497,link_0497,pipe,0.050400002,33.900002,1.852,126.972746,Open,node_0397,node_0398
498,link_0498,pipe,0.050400002,20.969999,1.852,126.972746,Open,node_0397,node_2073
499,link_0499,pipe,0.100199997,1.81,1.852,126.972746,Open,node_0398,node_0579
500,link_0500,pipe,0.144800003,12.84,1.852,126.972746,Open,node_0399,node_1572
501,link_0501,pipe,0.144800003,18.540001,1.852,126.972746,Open,node_0401,node_1524
502,link_0502,pipe,0.100199997,1.16,1.852,126.972746,Open,node_0402,node_0382
503,link_0503,pipe,0.072199997,1.68,1.852,126.972746,Open,node_0402,node_1584
504,link_0504,pipe,0.072199997,24.780001,1.852,126.972746,Open,node_0403,node_0385
505,link_0505,pipe,0.050400002,56.970001,1.852,126.972746,Open,node_0404,node_1540
506,link_0506,pipe,0.072199997,1.38,1.852,126.972746,Open,node_0405,node_2067
507,link_0507,pipe,0.050400002,15.08,1.852,126.972746,Open,node_0406,node_1550
508,link_0508,pipe,0.050400002,68.18,1.852,126.972746,Open,node_0407,node_2116
509,link_0509,pipe,0.101599998,47.41,1.852,55.090712,Open,node_0408,node_1313
510,link_0510,pipe,0.050799999,1.14,1.852,55.090712,Open,node_0408,node_1618
511,link_0511,pipe,0.072199997,1.21,1.852,126.972746,Open,node_0409,node_1556
512,link_0512,pipe,0.178,69.559998,1.852,116.3672,Open,node_0410,node_2571
513,link_0513,pipe,0.144800003,1.96,1.852,126.972746,Open,node_0411,node_1636
514,link_0514,pipe,0.050400002,43.73,1.852,126.972746,Open,node_0412,node_0393
515,link_0515,pipe,0.072199997,72.470001,1.852,126.972746,Open,node_0413,node_0414
516,link_0516,pipe,0.072199997,5.36,1.852,126.972746,Open,node_0414,node_2127
517,link_0517,pipe,0.050400002,1.32,1.852,126.972746,Open,node_0415,node_1640
518,link_0518,pipe,0.050400002,41.669998,1.852,126.972746,Open,node_0415,node_2098
519,link_0519,pipe,0.072199997,2.07,1.852,126.972746,Open,node_0416,node_1716
520,link_0520,pipe,0.1,29.719999,1.852,116.3672,Open,node_0417,node_1180
521,link_0521,pipe,0.1,4.5,1.852,116.3672,Open,node_0417,node_1993
522,link_0522,pipe,0.144800003,42.02,1.852,126.972746,Open,node_0418,node_0427
523,link_0523,pipe,0.127199997,8.24,1.852,110.7558,Open,node_0419,node_0420
524,link_0524,pipe,0.144800003,28.139999,1.852,126.972746,Open,node_0419,node_2106
525,link_0525,pipe,0.127199997,1.06,1.852,116.3672,Open,node_0420,node_1146
526,link_0526,pipe,0.101599998,4.08,1.852,125.654067,Open,node_0421,node_1486
527,link_0527,pipe,0.100199997,13.98,1.852,126.972746,Open,node_0421,node_2114
528,link_0528,pipe,0.050400002,76.07,1.852,126.972746,Open,node_0421,node_2671
529,link_0529,pipe,0.101599998,77.040001,1.852,116.3672,Open,node_0422,node_2676
530,link_0530,pipe,0.076599998,45.549999,1.852,116.3672,Open,node_0423,node_0135
531,link_0531,pipe,0.050400002,2.31,1.852,126.972746,Open,node_0423,node_1186
532,link_0532,pipe,0.144800003,1.09,1.852,126.972746,Open,node_0424,node_0418
533,link_0533,pipe,0.100199997,4.7,1.852,126.972746,Open,node_0424,node_0425
534,link_0534,pipe,0.101599998,1.47,1.852,116.3672,Open,node_0425,node_1662
535,link_0535,pipe,0.144800003,33.150002,1.852,126.972746,Open,node_0426,node_0427
536,link_0536,pipe,0.050400002,0.96,1.852,126.972746,Open,node_0426,node_1825
537,link_0537,pipe,0.08,21.76,1.852,116.3672,Open,node_0427,node_1702
538,link_0538,pipe,0.127199997,31.209999,1.852,126.860518,Open,node_0428,node_1512
539,link_0539,pipe,0.072199997,79.860001,1.852,126.972746,Open,node_0430,node_0429
540,link_0540,pipe,0.072199997,46.549999,1.852,126.972746,Open,node_0430,node_2580
541,link_0541,pipe,0.050400002,1.65,1.852,126.972746,Open,node_0431,node_1672
542,link_0542,pipe,0.072199997,9.74,1.852,126.972746,Open,node_0431,node_2581
543,link_0543,pipe,0.178,29.200001,1.852,116.3672,Open,node_0432,node_0125
544,link_0544,pipe,0.072199997,5.5,1.852,126.972746,Open,node_0433,node_1161
545,link_0545,pipe,0.072199997,20.09,1.852,126.972746,Open,node_0433,node_1995
546,link_0546,pipe,0.21960000600000001,52.0,1.852,126.972746,Open,node_0434,node_0465
547,link_0547,pipe,0.20110000600000003,10.4,1.852,126.972746,Open,node_0434,node_2000
548,link_0548,pipe,0.076599998,17.65,1.852,126.860518,Open,node_0435,node_2488
549,link_0549,pipe,0.101599998,32.849998,1.852,116.3672,Open,node_0436,node_0184
550,link_0550,pipe,0.101599998,1.09,1.852,86.430381,Open,node_0437,node_2300
551,link_0551,pipe,0.072199997,1.26,1.852,127.561943,Open,node_0438,node_1686
552,link_0552,pipe,0.125,18.440001,1.852,127.561943,Open,node_0438,node_2121
553,link_0553,pipe,0.144800003,43.16,1.852,126.972746,Open,node_0439,node_0140
554,link_0554,pipe,0.050400002,9.92,1.852,126.972746,Open,node_0440,node_2124
555,link_0555,pipe,0.050400002,17.27,1.852,126.972746,Open,node_0440,node_2125
556,link_0556,pipe,0.072199997,2.58,1.852,127.561943,Open,node_0441,node_1688
557,link_0557,pipe,0.072199997,14.98,1.852,127.561943,Open,node_0442,node_2003
558,link_0558,pipe,0.144800003,34.549999,1.852,126.972746,Open,node_0443,node_0399
559,link_0559,pipe,0.178,2.0,1.852,107.192561,Open,node_0444,node_0953
560,link_0560,pipe,0.050400002,3.28,1.852,127.561943,Open,node_0444,node_2158
561,link_0561,pipe,0.144800003,55.830002,1.852,126.972746,Open,node_0445,node_0411
562,link_0562,pipe,0.20110000600000003,33.349998,1.852,126.972746,Open,node_0446,node_2131
563,link_0563,pipe,0.076599998,3.41,1.852,126.860518,Open,node_0448,node_0057
564,link_0564,pipe,0.072199997,1.3,1.852,126.972746,Open,node_0449,node_0433
565,link_0565,pipe,0.072199997,6.28,1.852,126.972746,Open,node_0449,node_1710
566,link_0566,pipe,0.100199997,2.36,1.852,126.972746,Open,node_0450,node_0451
567,link_0567,pipe,0.144800003,28.43,1.852,127.169145,Open,node_0451,node_0509
568,link_0568,pipe,0.100199997,36.77,1.852,127.561943,Open,node_0452,node_0453
569,link_0569,pipe,0.101599998,21.1,1.852,86.430381,Open,node_0452,node_0590
570,link_0570,pipe,0.11,7.94,1.852,127.561943,Open,node_0454,node_2010
571,link_0571,pipe,0.050400002,49.049999,1.852,127.561943,Open,node_0455,node_2150
572,link_0572,pipe,0.076599998,3.99,1.852,125.654067,Open,node_0456,node_0288
573,link_0573,pipe,0.076599998,96.470001,1.852,125.654067,Open,node_0456,node_2503
574,link_0574,pipe,0.0965,2.04,1.852,127.561943,Open,node_0458,node_1347
575,link_0575,pipe,0.050400002,2.28,1.852,126.972746,Open,node_0458,node_1349
576,link_0576,pipe,0.203,1.16,1.852,55.090712,Open,node_0459,node_1263
577,link_0577,pipe,0.254,175.539993,1.852,81.01538,Open,node_0460,node_0325
