index,node_id,node_type,elev,xcoord,ycoord
2247,node_2247,junction,76.38,362602.46,177750.91
2248,node_2248,junction,77.51,362602.82,177655.07
2249,node_2249,junction,76.95,362550.99,177594.15
2250,node_2250,junction,75.87,362495.76,177601.36
2251,node_2251,junction,77.69,362535.84,177539.96
2252,node_2252,junction,75.09,362561.64,177778.94
2253,node_2253,junction,55.19,363293.04,176376.57
2254,node_2254,junction,56.43,363455.33,176399.81
2255,node_2255,junction,49.32,362453.83,177236.22
2256,node_2256,junction,81.1,363760.8,174995.4
2257,node_2257,junction,55.95,363043.93,175948.08
2258,node_2258,junction,58.3,362660.72,175271.42
2259,node_2259,junction,58.38,362640.8,175250.6
2260,node_2260,junction,51.56,363250.1,176482.2
2261,node_2261,junction,54.7,363270.68,176388.7
2262,node_2262,junction,53.35,362939.26,176313.06
2263,node_2263,junction,55.46,363002.56,176245.46
2264,node_2264,junction,57.6,362925.06,176123.44
2265,node_2265,junction,53.44,362892.8,176273.56
2266,node_2266,junction,74.69,362669.43,177938.01
2267,node_2267,junction,75.13,362670.68,177911.65
2268,node_2268,junction,70.11,362527.04,178032.29
2269,node_2269,junction,76.74,364117.6,175358.4
2270,node_2270,junction,55.45,362935.02,176224.64
2271,node_2271,junction,77.27,362642.54,177749.85
2272,node_2272,junction,57.33,362893.34,176113.33
2273,node_2273,junction,57.03,362884.53,176124.13
2274,node_2274,junction,56.76,362896.24,176151.02
2275,node_2275,junction,76.33,362620.26,177770.93
2276,node_2276,junction,71.79,362561.53,178000.03
2277,node_2277,junction,68.59,362518.78,178072.07
2278,node_2278,junction,69.79,362603.13,178050.43
2279,node_2279,junction,73.84,362597.99,177945.19
2280,node_2280,junction,56.4,362907.06,176179.51
2281,node_2281,junction,52.56,362844.82,176271.6
2282,node_2282,junction,76.96,362668.1,177804.99
2283,node_2283,junction,56.17,362893.99,176180.44
2284,node_2284,junction,56.61,362849.23,176117.38
2285,node_2285,junction,53.64,362848.69,176239.28
2286,node_2286,junction,56.21,362895.64,176180.53
2287,node_2287,junction,73.88,362600.67,177950.32
2288,node_2288,junction,55.14,362704.95,176102.34
2289,node_2289,junction,56.93,363048.78,175726.32
2290,node_2290,junction,49.82,362644.81,175739.75
2291,node_2291,junction,64.65,362971.9,174962.1
2292,node_2292,junction,62.56,362869.5,174973.1
2293,node_2293,junction,63.77,362927.7,174970.3
2294,node_2294,junction,61.89,362811.2,174979.4
2295,node_2295,junction,65.82,362824.86,174727.7
2296,node_2296,junction,65.92,362819.9,174729.5
2297,node_2297,junction,64.96,362910.75,174708.01
2298,node_2298,junction,69.133,363023.5,174480.9
2299,node_2299,junction,73.15,363074.6,174441.4
2300,node_2300,junction,68.92,363002.58,174491.87
2301,node_2301,junction,75.01,363474.43,174767.83
2302,node_2302,junction,74.67,363460.8,174726.4
2303,node_2303,junction,73.35,363345.35,174647.19
2304,node_2304,junction,72.81,363372.07,174676.35
2305,node_2305,junction,72.71,363363.48,174681.32
2306,node_2306,junction,69.94,363224.64,174674.99
2307,node_2307,junction,72.91,363302.6,174634.2
2308,node_2308,junction,66.78,363221.31,174732.6
2309,node_2309,junction,68.11,363252.0,174738.4
2310,node_2310,junction,65.51,363222.1,174755.7
2311,node_2311,junction,66.6,363166.0,174755.0
2312,node_2312,junction,70.58,363129.89,174576.78
2313,node_2313,junction,69.95,363106.93,174570.16
2314,node_2314,junction,69.27,363069.2,174548.7
2315,node_2315,junction,69.05,363063.05,174531.39
2316,node_2316,junction,68.67,363032.08,174519.46
2317,node_2317,junction,74.04,363403.6,174719.3
2318,node_2318,junction,74.36,363449.0,174744.9
2319,node_2319,junction,75.44,363487.2,174773.1
2320,node_2320,junction,72.16,363390.11,174800.86
2321,node_2321,junction,68.94,363305.06,174829.58
2322,node_2322,junction,69.11,363247.43,174868.57
2323,node_2323,junction,70.83,363341.39,174910.97
2324,node_2324,junction,68.47,363292.0,174947.4
2325,node_2325,junction,73.52,363427.42,174881.56
2326,node_2326,junction,73.69,363463.9,174939.2
2327,node_2327,junction,71.4,363333.3,174989.1
2328,node_2328,junction,67.64,363155.91,174883.61
2329,node_2329,junction,66.61,363128.9,174958.2
2330,node_2330,junction,65.18,363079.88,174920.08
2331,node_2331,junction,65.64,363050.5,174934.0
2332,node_2332,junction,68.18,363203.9,174946.1
2333,node_2333,junction,39.07,361946.1,175912.48
2334,node_2334,junction,39.25,361948.2,175960.9
2335,node_2335,junction,40.42,361991.3,175903.9
2336,node_2336,junction,53.61,362484.47,175401.95
2337,node_2337,junction,50.62,362422.02,175465.7
2338,node_2338,junction,51.55,362480.5,175499.3
2339,node_2339,junction,48.14,362367.67,175486.52
2340,node_2340,junction,49.78,362489.0,175577.1
2341,node_2341,junction,48.92,362414.44,175524.17
2342,node_2342,junction,48.23,362380.66,175510.31
2343,node_2343,junction,34.78,362220.1,175699.1
2344,node_2344,junction,45.22,362373.58,175707.63
2345,node_2345,junction,48.17,362439.4,175648.7
2346,node_2346,junction,47.3,362370.5,175606.7
2347,node_2347,junction,46.85,362357.9,175592.5
2348,node_2348,junction,36.81,362092.0,175825.8
2349,node_2349,junction,36.6,362010.1,175836.5
2350,node_2350,junction,41.42,362036.2,175897.8
2351,node_2351,junction,45.79,362115.59,175907.4
2352,node_2352,junction,35.36,362174.9,175809.7
2353,node_2353,junction,41.97,362152.22,175864.7
2354,node_2354,junction,47.42,362105.4,175990.2
2355,node_2355,junction,50.56,362242.2,175997.0
2356,node_2356,junction,49.91,362182.85,175938.68
2357,node_2357,junction,50.12,362226.4,175944.4
2358,node_2358,junction,52.07,362348.18,175975.61
2359,node_2359,junction,51.43,362298.7,175947.3
2360,node_2360,junction,52.83,362382.5,175987.0
2361,node_2361,junction,51.19,362386.2,175935.7
2362,node_2362,junction,39.51,362024.0,176103.2
2363,node_2363,junction,47.12,362156.39,176077.57
2364,node_2364,junction,43.48,362072.5,176062.31
2365,node_2365,junction,39.77,362116.9,176209.6
2366,node_2366,junction,41.27,362079.6,176154.7
2367,node_2367,junction,40.99,362139.24,176201.83
2368,node_2368,junction,45.55,362265.6,176192.38
2369,node_2369,junction,46.36,362283.08,176180.37
2370,node_2370,junction,42.66,362198.77,176219.14
2371,node_2371,junction,41.78,362181.1,176230.0
2372,node_2372,junction,49.09,362352.16,176160.67
2373,node_2373,junction,52.09,362434.8,176136.9
2374,node_2374,junction,32.61,362052.6,176248.9
2375,node_2375,junction,35.24,362094.29,176248.87
2376,node_2376,junction,36.24,362114.4,176251.5
2377,node_2377,junction,26.44,362011.35,176281.26
2378,node_2378,junction,20.56,362024.41,176333.16
2379,node_2379,junction,17.09,362055.21,176369.72
2380,node_2380,junction,18.51,362105.9,176483.7
2381,node_2381,junction,15.07,362106.94,176429.27
2382,node_2382,junction,16.007,362148.14,176497.42
2383,node_2383,junction,15.27,362257.9,176486.6
2384,node_2384,junction,15.77,362169.3,176484.44
2385,node_2385,junction,45.34,362237.56,176179.17
2386,node_2386,junction,48.4,362215.4,176078.3
2387,node_2387,junction,45.84,362158.3,176115.1
2388,node_2388,junction,43.59,362156.0,176168.1
2389,node_2389,junction,44.42,362188.0,176169.8
2390,node_2390,junction,46.8,362221.78,176130.62
2391,node_2391,junction,52.53,362382.6,176059.2
2392,node_2392,junction,51.15,362358.0,176103.9
2393,node_2393,junction,51.79,362346.3,176059.6
2394,node_2394,junction,48.19,362172.5,176053.0
2395,node_2395,junction,49.93,362203.4,176016.8
2396,node_2396,junction,48.38,362139.8,176005.5
2397,node_2397,junction,52.54,362368.3,176030.8
2398,node_2398,junction,50.92,362289.1,176027.3
2399,node_2399,junction,42.02,362404.4,176634.7
2400,node_2400,junction,43.25,362472.0,176673.1
2401,node_2401,junction,40.48,362333.8,176764.32
2402,node_2402,junction,42.24,362379.11,176702.45
2403,node_2403,junction,40.6,362411.5,176819.5
2404,node_2404,junction,22.53,362137.31,176586.68
2405,node_2405,junction,20.24,362127.26,176554.38
2406,node_2406,junction,24.79,362119.45,176639.63
2407,node_2407,junction,40.03,362427.61,176839.2
2408,node_2408,junction,39.92,362423.9,176844.4
2409,node_2409,junction,34.79,362273.12,176757.72
2410,node_2410,junction,35.22,362280.5,176754.7
2411,node_2411,junction,38.21,362338.7,176811.7
2412,node_2412,junction,38.72,362342.0,176807.3
2413,node_2413,junction,29.59,362194.8,176695.27
2414,node_2414,junction,28.84,362197.97,176692.9
2415,node_2415,junction,24.84,362128.04,176655.29
2416,node_2416,junction,24.85,362122.82,176661.8
2417,node_2417,junction,40.81,362415.3,176596.3
2418,node_2418,junction,44.83,362464.51,177163.7
2419,node_2419,junction,44.81,362473.5,177155.2
2420,node_2420,junction,74.13,362425.09,177529.17
2421,node_2421,junction,72.33,362399.09,177655.53
2422,node_2422,junction,73.48,362397.64,177613.37
2423,node_2423,junction,65.39,362287.15,178046.62
2424,node_2424,junction,64.19,362307.49,178194.66
2425,node_2425,junction,66.052,362359.08,178042.37
2426,node_2426,junction,64.58,362985.27,175379.08
2427,node_2427,junction,59.55,362915.76,175422.86
2428,node_2428,junction,62.918,362944.8,175409.4
2429,node_2429,junction,63.86,362987.2,175429.8
2430,node_2430,junction,58.762,362832.81,175481.19
2431,node_2431,junction,54.6,362541.5,175435.6
2432,node_2432,junction,56.92,362606.4,175375.4
2433,node_2433,junction,54.97,362704.25,175497.92
2434,node_2434,junction,54.69,362636.2,175465.3
2435,node_2435,junction,56.95,362762.9,175470.7
2436,node_2436,junction,56.45,362687.55,175423.09
2437,node_2437,junction,58.06,362660.95,175348.38
2438,node_2438,junction,57.89,362719.14,175339.16
2439,node_2439,junction,58.45,362652.2,175262.2
2440,node_2440,junction,57.19,362541.4,175043.9
2441,node_2441,junction,57.63,362555.01,175039.25
2442,node_2442,junction,60.4,362641.46,175030.45
2443,node_2443,junction,61.61,362733.5,175113.92
2444,node_2444,junction,60.46,362703.8,175200.3
2445,node_2445,junction,63.705,362817.45,175094.83
2446,node_2446,junction,64.75,362822.36,175027.76
2447,node_2447,junction,62.81,362733.4,175024.1
2448,node_2448,junction,64.99,362902.84,175069.85
2449,node_2449,junction,63.69,362868.5,175149.8
2450,node_2450,junction,63.16,362851.0,175189.4
2451,node_2451,junction,65.5,362946.2,175002.4
2452,node_2452,junction,65.15,362982.07,175116.83
2453,node_2453,junction,65.77,362995.7,175086.0
2454,node_2454,junction,57.61,362769.9,175372.5
2455,node_2455,junction,59.63,362877.99,175444.54
2456,node_2456,junction,65.15,362910.0,175002.3
2457,node_2457,junction,47.4,362546.5,175743.6
2458,node_2458,junction,50.44,362564.5,175621.2
2459,node_2459,junction,50.36,362539.9,175589.3
2460,node_2460,junction,50.7,362507.99,175549.4
2461,node_2461,junction,52.98,362561.1,175501.6
2462,node_2462,junction,52.3,362627.9,175573.3
2463,node_2463,junction,53.71,362698.6,175620.1
2464,node_2464,junction,56.29,362787.26,175565.74
2465,node_2465,junction,55.48,362776.79,175625.29
2466,node_2466,junction,54.6,362796.99,175692.41
2467,node_2467,junction,46.46,362526.0,175787.2
2468,node_2468,junction,54.05,362800.8,175992.3
2469,node_2469,junction,54.549,362762.0,175997.99
2470,node_2470,junction,56.76,362851.0,175626.9
2471,node_2471,junction,58.73,362909.2,175568.5
2472,node_2472,junction,57.86,362986.4,175619.1
2473,node_2473,junction,54.9,362999.63,175694.18
2474,node_2474,junction,53.15,362936.96,175939.09
2475,node_2475,junction,48.76,362942.73,175892.85
2476,node_2476,junction,48.11,362975.5,175876.81
2477,node_2477,junction,48.89,362930.8,175858.0
2478,node_2478,junction,48.17,362921.3,175883.2
2479,node_2479,junction,49.19,362884.8,175914.0
2480,node_2480,junction,50.35,362866.6,175930.6
2481,node_2481,junction,47.54,362875.31,175852.27
2482,node_2482,junction,60.35,362976.2,175545.0
2483,node_2483,junction,59.44,362896.1,175510.0
2484,node_2484,junction,52.97,362979.68,175781.65
2485,node_2485,junction,57.25,362989.2,176018.2
2486,node_2486,junction,57.22,362996.12,176001.08
2487,node_2487,junction,57.47,362970.84,176058.77
2488,node_2488,junction,56.65,362952.0,176007.4
2489,node_2489,junction,55.217,362671.08,176026.46
2490,node_2490,junction,54.2,362540.34,176098.22
2491,node_2491,junction,55.16,362695.07,176098.16
2492,node_2492,junction,43.51,362548.8,176668.4
2493,node_2493,junction,43.43,362549.29,176617.66
2494,node_2494,junction,44.19,362615.3,176669.3
2495,node_2495,junction,43.53,362571.51,176703.88
2496,node_2496,junction,41.87,362532.1,176803.2
2497,node_2497,junction,42.55,362512.4,176755.9
2498,node_2498,junction,40.77,362528.45,176885.33
2499,node_2499,junction,40.45,362509.81,176887.68
2500,node_2500,junction,41.45,362589.24,176931.32
2501,node_2501,junction,42.26,362672.4,176968.2
2502,node_2502,junction,42.39,362602.51,176838.84
2503,node_2503,junction,43.67,362676.65,176888.01
2504,node_2504,junction,44.11,362748.4,176872.7
2505,node_2505,junction,45.1,362754.84,176747.16
2506,node_2506,junction,44.92,362799.9,176795.9
2507,node_2507,junction,44.51,362838.2,176906.6
2508,node_2508,junction,44.33,362821.9,176895.3
2509,node_2509,junction,43.9,362776.94,176934.01
2510,node_2510,junction,44.55,362829.47,176859.74
2511,node_2511,junction,45.35,362941.8,176787.1
2512,node_2512,junction,45.21,362911.09,176813.67
2513,node_2513,junction,45.22,362961.5,176838.0
2514,node_2514,junction,45.17,362929.34,176884.26
2515,node_2515,junction,45.07,362928.2,176910.2
2516,node_2516,junction,45.17,362922.42,176894.59
2517,node_2517,junction,45.4,362979.8,176926.5
2518,node_2518,junction,45.3,362973.71,176919.88
2519,node_2519,junction,45.54,362771.29,176657.43
2520,node_2520,junction,44.39,362655.64,176742.48
2521,node_2521,junction,42.56,362599.24,176816.58
2522,node_2522,junction,41.1,362510.9,176836.8
2523,node_2523,junction,45.04,362942.69,177154.08
2524,node_2524,junction,45.12,362952.6,177149.2
2525,node_2525,junction,44.68,362897.59,177020.7
2526,node_2526,junction,44.86,362926.4,177097.9
2527,node_2527,junction,45.33,362973.83,177226.82
2528,node_2528,junction,44.63,362920.5,177156.5
2529,node_2529,junction,44.32,362875.8,177052.6
2530,node_2530,junction,43.9,362858.2,177078.8
2531,node_2531,junction,43.26,362785.77,177012.94
2532,node_2532,junction,43.51,362813.5,177026.2
2533,node_2533,junction,42.87,362752.4,177003.1
2534,node_2534,junction,68.51,362522.51,178097.85
2535,node_2535,junction,62.0,363077.03,175494.69
2536,node_2536,junction,65.42,363000.8,175318.9
2537,node_2537,junction,65.54,363022.2,175359.8
2538,node_2538,junction,67.05,363097.7,175311.5
2539,node_2539,junction,68.32,363139.0,175284.8
2540,node_2540,junction,69.09,363174.1,175261.8
2541,node_2541,junction,69.7,363212.88,175233.27
2542,node_2542,junction,70.63,363246.3,175214.0
2543,node_2543,junction,71.71,363287.75,175184.41
2544,node_2544,junction,71.51,363291.9,175238.7
2545,node_2545,junction,68.15,363137.36,175202.48
2546,node_2546,junction,66.45,363056.5,175158.8
2547,node_2547,junction,67.86,363141.29,175156.58
2548,node_2548,junction,67.48,363141.16,175113.08
2549,node_2549,junction,66.13,363061.9,175067.91
2550,node_2550,junction,68.68,363216.14,175103.87
2551,node_2551,junction,72.68,363317.07,175116.37
2552,node_2552,junction,71.28,363288.0,175084.5
2553,node_2553,junction,67.66,363248.17,175026.36
2554,node_2554,junction,72.58,363321.4,175166.4
2555,node_2555,junction,73.68,363361.26,175136.57
2556,node_2556,junction,74.54,363397.0,175117.6
2557,node_2557,junction,75.76,363465.98,175061.29
2558,node_2558,junction,74.77,363400.5,175056.1
2559,node_2559,junction,75.16,363426.1,175026.62
2560,node_2560,junction,74.99,363463.26,175175.88
2561,node_2561,junction,72.95,363490.74,175260.85
2562,node_2562,junction,69.42,363268.6,175309.6
2563,node_2563,junction,67.85,363345.5,175378.2
2564,node_2564,junction,66.57,363405.5,175431.8
2565,node_2565,junction,66.39,363062.77,175329.97
2566,node_2566,junction,56.47,363062.17,175954.44
2567,node_2567,junction,57.36,363136.1,175935.5
2568,node_2568,junction,57.48,363206.6,175938.3
2569,node_2569,junction,59.19,363242.8,175974.3
2570,node_2570,junction,59.37,363406.57,175939.22
2571,node_2571,junction,58.8,363368.3,175867.81
2572,node_2572,junction,55.24,363277.46,175880.93
2573,node_2573,junction,58.55,363243.65,175818.6
2574,node_2574,junction,60.13,363302.16,175797.2
2575,node_2575,junction,56.05,363233.4,175854.2
2576,node_2576,junction,61.41,363284.91,175726.15
2577,node_2577,junction,62.13,363431.38,175785.03
2578,node_2578,junction,62.467,363443.6,175786.6
2579,node_2579,junction,62.52,363478.72,175719.1
2580,node_2580,junction,62.79,363487.9,175672.9
2581,node_2581,junction,62.88,363324.99,175671.62
2582,node_2582,junction,64.36,363409.07,175509.72
2583,node_2583,junction,59.035,363156.1,175758.21
2584,node_2584,junction,60.03,363223.55,175748.42
2585,node_2585,junction,56.35,363093.4,175805.0
2586,node_2586,junction,52.66,363027.49,175834.38
2587,node_2587,junction,59.8,363145.42,175711.86
2588,node_2588,junction,56.2,363003.24,175650.24
2589,node_2589,junction,60.0,363027.7,175559.5
2590,node_2590,junction,54.22,363102.0,175840.14
2591,node_2591,junction,55.31,363048.5,176261.13
2592,node_2592,junction,54.12,363071.54,176333.33
2593,node_2593,junction,53.08,363141.32,176391.82
2594,node_2594,junction,53.64,363089.4,176379.5
2595,node_2595,junction,55.7,363134.8,176260.6
2596,node_2596,junction,57.06,363194.01,176242.54
2597,node_2597,junction,58.93,363072.91,176016.26
2598,node_2598,junction,59.99,363139.3,176032.4
2599,node_2599,junction,59.732,363090.97,176063.74
2600,node_2600,junction,60.58,363200.3,176028.1
2601,node_2601,junction,60.37,363144.77,176083.35
2602,node_2602,junction,60.49,363242.31,176069.14
2603,node_2603,junction,60.51,363255.9,176002.0
2604,node_2604,junction,61.0,363320.35,176028.42
2605,node_2605,junction,59.3,363392.3,176192.99
2606,node_2606,junction,61.25,363423.4,176077.3
2607,node_2607,junction,60.95,363392.94,176117.41
2608,node_2608,junction,60.52,363318.9,176116.6
2609,node_2609,junction,59.79,363421.7,176192.9
2610,node_2610,junction,60.39,363495.5,176170.3
2611,node_2611,junction,60.92,363350.3,176119.8
2612,node_2612,junction,60.97,363419.2,176020.1
2613,node_2613,junction,61.67,363499.48,176062.42
2614,node_2614,junction,59.37,363453.88,176227.31
2615,node_2615,junction,57.85,363467.0,176317.6
2616,node_2616,junction,55.93,363491.55,176432.63
2617,node_2617,junction,56.86,363476.2,176377.0
2618,node_2618,junction,57.01,363485.3,176366.0
2619,node_2619,junction,55.08,363448.2,176448.0
2620,node_2620,junction,54.96,363360.1,176417.5
2621,node_2621,junction,53.62,363347.13,176475.26
2622,node_2622,junction,57.34,363113.4,176195.2
2623,node_2623,junction,58.91,363228.57,176157.68
2624,node_2624,junction,52.54,363470.0,176554.4
2625,node_2625,junction,53.164,363374.8,176510.5
2626,node_2626,junction,38.16,363043.6,176849.4
2627,node_2627,junction,45.82,363054.2,176879.1
2628,node_2628,junction,44.26,363041.32,177289.95
2629,node_2629,junction,45.15,363017.3,177191.9
2630,node_2630,junction,44.07,363104.1,177198.0
2631,node_2631,junction,45.89,363058.1,177135.1
2632,node_2632,junction,46.11,363094.1,177124.4
2633,node_2633,junction,41.865,363094.83,177345.06
2634,node_2634,junction,44.75,363024.14,177239.17
2635,node_2635,junction,46.73,363140.0,177003.3
2636,node_2636,junction,46.974,363332.0,177579.3
2637,node_2637,junction,69.78,363528.19,175379.58
2638,node_2638,junction,70.82,363518.55,175348.04
2639,node_2639,junction,75.11,363558.11,175225.3
2640,node_2640,junction,76.45,363527.88,175138.73
2641,node_2641,junction,72.77,363589.31,175308.42
2642,node_2642,junction,72.0,363625.63,175337.99
2643,node_2643,junction,71.42,363710.5,175358.0
2644,node_2644,junction,74.58,363724.52,175280.39
2645,node_2645,junction,70.44,363790.4,175342.3
2646,node_2646,junction,74.32,363771.5,175275.8
2647,node_2647,junction,68.47,363903.0,175436.5
2648,node_2648,junction,70.99,363930.8,175376.5
2649,node_2649,junction,71.88,363998.3,175433.9
2650,node_2650,junction,71.53,363872.4,175341.4
2651,node_2651,junction,74.5,363844.2,175252.9
2652,node_2652,junction,76.27,363816.2,175165.8
2653,node_2653,junction,81.06,363850.39,175016.6
2654,node_2654,junction,82.83,363908.94,175029.95
2655,node_2655,junction,83.85,363938.8,175045.4
2656,node_2656,junction,83.55,363927.9,175031.0
2657,node_2657,junction,78.25,363676.38,175116.26
2658,node_2658,junction,77.4,363707.81,175197.46
2659,node_2659,junction,76.17,363720.5,175236.1
2660,node_2660,junction,79.17,363764.44,175088.68
2661,node_2661,junction,78.99,363779.4,175084.0
2662,node_2662,junction,79.05,363790.45,175076.98
2663,node_2663,junction,79.07,363662.4,175037.75
2664,node_2664,junction,80.3,363716.4,175012.3
2665,node_2665,junction,76.528,363538.95,175010.88
2666,node_2666,junction,61.92,363589.18,175691.69
2667,node_2667,junction,68.458,363931.5,175523.7
2668,node_2668,junction,57.03,363573.06,176414.53
2669,node_2669,junction,60.48,363529.9,176176.7
2670,node_2670,junction,60.28,363636.82,176267.96
2671,node_2671,junction,61.44,363510.73,176007.43
2672,node_2672,junction,61.13,363571.46,176153.1
2673,node_2673,junction,62.1,363585.4,176063.6
2674,node_2674,junction,59.93,363564.87,176238.3
2675,node_2675,junction,57.64,363559.17,176377.53
2676,node_2676,junction,58.6,363565.07,176325.29
2677,node_2677,junction,54.41,363561.9,176506.4
2678,node_2678,junction,86.21,364008.5,175015.2
2679,node_2679,junction,86.69,364034.7,175102.1
2680,node_2680,junction,83.79,364063.0,175192.9
2681,node_2681,junction,90.88,364204.06,175144.54
2682,node_2682,junction,87.13,364202.9,175202.9
2683,node_2683,junction,81.8,364157.9,175283.3
2684,node_2684,junction,79.77,364092.1,175279.6
2685,node_2685,junction,74.23,364019.2,175351.0
2686,node_2686,junction,74.15,364060.2,175428.9
2687,node_2687,junction,74.85,364044.4,175357.7
2688,node_2688,junction,76.1,364066.7,175344.7
2689,node_2689,junction,73.79,364096.7,175492.5
2690,node_2690,junction,75.87,364145.8,175447.3
2691,node_2691,junction,77.76,364219.7,175452.6
2692,node_2692,junction,78.39,364215.32,175414.87
2693,node_2693,junction,79.11,364197.8,175359.6
2694,node_2694,junction,81.4,364304.2,175426.8
2695,node_2695,junction,80.89,364169.35,175309.67
2696,node_2696,junction,84.46,364247.3,175282.51
2697,node_2697,junction,90.46,364386.0,175237.7
2698,node_2698,junction,88.06,364334.31,175255.94
2699,node_2699,junction,86.55,364345.4,175317.7
2700,node_2700,junction,85.99,364352.99,175335.24
2701,node_2701,junction,84.81,364392.39,175398.78
2702,node_2702,junction,86.33,364462.8,175403.4
2703,node_2703,junction,84.56,364496.3,175461.0
2704,node_2704,junction,70.93,364008.86,175521.72
2705,node_2705,junction,84.29,363807.6,174849.05
2706,node_2706,junction,88.74,363853.8,174708.8
2707,node_2707,junction,87.91,363979.4,174831.5
2708,node_2708,junction,86.31,363993.3,174920.2
2709,node_2709,junction,86.32,363940.13,174881.7
2710,node_2710,junction,85.92,363867.3,174842.5
2711,node_2711,junction,84.31,363919.0,174939.1
2712,node_2712,junction,83.69,363844.0,174905.2
2713,node_2713,junction,82.09,363851.5,174977.2
2714,node_2714,junction,81.53,363771.0,174972.7
2715,node_2715,junction,81.52,363719.3,174911.0
2716,node_2716,junction,83.3,363767.21,174862.8
2717,node_2717,junction,80.99,363690.0,174913.2
2718,node_2718,junction,82.05,363734.85,174894.12
2719,node_2719,junction,81.48,363690.8,174857.0
2720,node_2720,junction,80.75,363663.0,174770.7
2721,node_2721,junction,78.94,363607.3,174830.7
2722,node_2722,junction,79.64,363613.5,174722.9
2723,node_2723,junction,75.905,363529.8,174751.3
2724,node_2724,junction,76.4,363526.9,174857.9
2725,node_2725,junction,75.96,363511.04,174850.15
2726,node_2726,junction,75.78,363508.8,174861.6
2727,node_2727,junction,76.45,363539.15,174937.11
2728,node_2728,junction,77.43,363579.99,174995.15
2729,node_2729,junction,78.3,363613.04,174962.45
2730,node_2730,junction,78.59,363601.2,174899.6
2731,node_2731,junction,88.99,363922.0,174768.4
2732,node_2732,junction,85.84,363843.2,174817.22
2733,node_2733,junction,76.41,363536.74,174942.81
2734,node_2734,junction,79.71,363656.78,174943.93
2735,node_2735,junction,90.21,364109.54,174847.48
2736,node_2736,junction,88.37,364062.5,174919.5
2737,node_2737,junction,89.87,364039.1,174808.6
2738,node_2738,junction,87.187,364044.96,174860.63
2739,node_2739,junction,69.12,363157.48,174645.46
2740,node_2740,junction,72.2,363218.94,174604.95
2741,node_2741,junction,73.66,363455.5,174917.5
2742,node_2742,junction,66.92,363852.3,175557.4
2743,node_2743,junction,48.86,363004.35,175867.82
2744,node_2744,junction,62.4,363269.45,175552.41
2745,node_2745,junction,44.73,362252.25,176209.79
2746,node_2746,reservoir,0,362328.65,178605.55
2747,node_2747,reservoir,0,364317.5,174836.13
